Time	SWR_O0
20.10.2018 05:13:30	-2.699
20.10.2018 05:13:45	-2.699
20.10.2018 05:14:00	-2.602
20.10.2018 05:14:15	-2.367
20.10.2018 05:14:30	-2.284
20.10.2018 05:14:45	-2.284
20.10.2018 05:15:00	-2.145
20.10.2018 05:15:15	-1.896
20.10.2018 05:15:30	-1.869
20.10.2018 05:15:45	-1.869
20.10.2018 05:16:00	-1.924
20.10.2018 05:16:15	-2.214
20.10.2018 05:16:30	-2.284
20.10.2018 05:16:45	-2.284
20.10.2018 05:17:00	-2.145
20.10.2018 05:17:15	-2.076
20.10.2018 05:17:30	-2.229
20.10.2018 05:17:45	-2.284
20.10.2018 05:18:00	-2.284
20.10.2018 05:18:15	-2.284
20.10.2018 05:18:30	-2.367
20.10.2018 05:18:45	-2.561
20.10.2018 05:19:00	-2.643
20.10.2018 05:19:15	-2.492
20.10.2018 05:19:30	-2.367
20.10.2018 05:19:45	-2.284
20.10.2018 05:20:00	-2.284
20.10.2018 05:20:15	-2.284
20.10.2018 05:20:30	-2.325
20.10.2018 05:20:45	-2.616
20.10.2018 05:21:00	-2.699
20.10.2018 05:21:15	-2.699
20.10.2018 05:21:30	-2.713
20.10.2018 05:21:45	-2.906
20.10.2018 05:22:00	-2.906
20.10.2018 05:22:15	-2.906
20.10.2018 05:22:30	-2.906
20.10.2018 05:22:45	-2.866
20.10.2018 05:23:00	-2.699
20.10.2018 05:23:15	-2.643
20.10.2018 05:23:30	-2.699
20.10.2018 05:23:45	-2.699
20.10.2018 05:24:00	-2.699
20.10.2018 05:24:15	-2.699
20.10.2018 05:24:30	-2.658
20.10.2018 05:24:45	-2.616
20.10.2018 05:25:00	-2.699
20.10.2018 05:25:15	-2.699
20.10.2018 05:25:30	-2.699
20.10.2018 05:25:45	-2.699
20.10.2018 05:26:00	-2.699
20.10.2018 05:26:15	-2.685
20.10.2018 05:26:30	-2.699
20.10.2018 05:26:45	-2.699
20.10.2018 05:27:00	-2.547
20.10.2018 05:27:15	-2.492
20.10.2018 05:27:30	-2.464
20.10.2018 05:27:45	-2.284
20.10.2018 05:28:00	-2.284
20.10.2018 05:28:15	-2.284
20.10.2018 05:28:30	-2.284
20.10.2018 05:28:45	-2.284
20.10.2018 05:29:00	-2.284
20.10.2018 05:29:15	-2.284
20.10.2018 05:29:30	-2.284
20.10.2018 05:29:45	-2.284
20.10.2018 05:30:00	-2.284
20.10.2018 05:30:15	-2.284
20.10.2018 05:30:30	-2.380
20.10.2018 05:30:45	-2.588
20.10.2018 05:31:00	-2.588
20.10.2018 05:31:15	-2.561
20.10.2018 05:31:30	-2.616
20.10.2018 05:31:45	-2.643
20.10.2018 05:32:00	-2.658
20.10.2018 05:32:15	-2.699
20.10.2018 05:32:30	-2.699
20.10.2018 05:32:45	-2.699
20.10.2018 05:33:00	-2.699
20.10.2018 05:33:15	-2.824
20.10.2018 05:33:30	-2.906
20.10.2018 05:33:45	-2.906
20.10.2018 05:34:00	-2.906
20.10.2018 05:34:15	-2.906
20.10.2018 05:34:30	-2.906
20.10.2018 05:34:45	-2.824
20.10.2018 05:35:00	-2.893
20.10.2018 05:35:15	-2.906
20.10.2018 05:35:30	-2.824
20.10.2018 05:35:45	-2.699
20.10.2018 05:36:00	-2.713
20.10.2018 05:36:15	-2.906
20.10.2018 05:36:30	-2.906
20.10.2018 05:36:45	-2.906
20.10.2018 05:37:00	-2.906
20.10.2018 05:37:15	-2.906
20.10.2018 05:37:30	-2.851
20.10.2018 05:37:45	-2.893
20.10.2018 05:38:00	-2.906
20.10.2018 05:38:15	-2.906
20.10.2018 05:38:30	-2.796
20.10.2018 05:38:45	-2.713
20.10.2018 05:39:00	-2.906
20.10.2018 05:39:15	-2.906
20.10.2018 05:39:30	-2.906
20.10.2018 05:39:45	-2.906
20.10.2018 05:40:00	-2.906
20.10.2018 05:40:15	-2.906
20.10.2018 05:40:30	-2.906
20.10.2018 05:40:45	-2.906
20.10.2018 05:41:00	-2.906
20.10.2018 05:41:15	-2.906
20.10.2018 05:41:30	-2.906
20.10.2018 05:41:45	-2.906
20.10.2018 05:42:00	-2.740
20.10.2018 05:42:15	-2.699
20.10.2018 05:42:30	-2.699
20.10.2018 05:42:45	-2.699
20.10.2018 05:43:00	-2.602
20.10.2018 05:43:15	-2.685
20.10.2018 05:43:30	-2.699
20.10.2018 05:43:45	-2.699
20.10.2018 05:44:00	-2.699
20.10.2018 05:44:15	-2.699
20.10.2018 05:44:30	-2.699
20.10.2018 05:44:45	-2.699
20.10.2018 05:45:00	-2.699
20.10.2018 05:45:15	-2.699
20.10.2018 05:45:30	-2.602
20.10.2018 05:45:45	-2.505
20.10.2018 05:46:00	-2.547
20.10.2018 05:46:15	-2.492
20.10.2018 05:46:30	-2.492
20.10.2018 05:46:45	-2.519
20.10.2018 05:47:00	-2.422
20.10.2018 05:47:15	-2.284
20.10.2018 05:47:30	-2.284
20.10.2018 05:47:45	-2.284
20.10.2018 05:48:00	-2.284
20.10.2018 05:48:15	-2.284
20.10.2018 05:48:30	-2.284
20.10.2018 05:48:45	-2.284
20.10.2018 05:49:00	-2.229
20.10.2018 05:49:15	-2.159
20.10.2018 05:49:30	-2.284
20.10.2018 05:49:45	-2.284
20.10.2018 05:50:00	-2.284
20.10.2018 05:50:15	-2.284
20.10.2018 05:50:30	-2.298
20.10.2018 05:50:45	-2.339
20.10.2018 05:51:00	-2.477
20.10.2018 05:51:15	-2.367
20.10.2018 05:51:30	-2.284
20.10.2018 05:51:45	-2.284
20.10.2018 05:52:00	-2.284
20.10.2018 05:52:15	-2.284
20.10.2018 05:52:30	-2.339
20.10.2018 05:52:45	-2.492
20.10.2018 05:53:00	-2.574
20.10.2018 05:53:15	-2.699
20.10.2018 05:53:30	-2.561
20.10.2018 05:53:45	-2.284
20.10.2018 05:54:00	-2.284
20.10.2018 05:54:15	-2.284
20.10.2018 05:54:30	-2.298
20.10.2018 05:54:45	-2.464
20.10.2018 05:55:00	-2.574
20.10.2018 05:55:15	-2.699
20.10.2018 05:55:30	-2.699
20.10.2018 05:55:45	-2.699
20.10.2018 05:56:00	-2.727
20.10.2018 05:56:15	-2.906
20.10.2018 05:56:30	-2.906
20.10.2018 05:56:45	-2.906
20.10.2018 05:57:00	-2.906
20.10.2018 05:57:15	-2.906
20.10.2018 05:57:30	-2.906
20.10.2018 05:57:45	-2.906
20.10.2018 05:58:00	-2.906
20.10.2018 05:58:15	-2.866
20.10.2018 05:58:30	-2.906
20.10.2018 05:58:45	-2.906
20.10.2018 05:59:00	-3.100
20.10.2018 05:59:15	-3.142
20.10.2018 05:59:30	-3.114
20.10.2018 05:59:45	-3.114
20.10.2018 06:00:00	-3.114
20.10.2018 06:00:15	-3.225
20.10.2018 06:00:30	-3.266
20.10.2018 06:00:45	-3.114
20.10.2018 06:01:00	-3.238
20.10.2018 06:01:15	-3.128
20.10.2018 06:01:30	-3.156
20.10.2018 06:01:45	-3.308
20.10.2018 06:02:00	-3.322
20.10.2018 06:02:15	-3.350
20.10.2018 06:02:30	-3.474
20.10.2018 06:02:45	-3.488
20.10.2018 06:03:00	-3.557
20.10.2018 06:03:15	-3.737
20.10.2018 06:03:30	-3.737
20.10.2018 06:03:45	-3.543
20.10.2018 06:04:00	-3.529
20.10.2018 06:04:15	-3.529
20.10.2018 06:04:30	-3.529
20.10.2018 06:04:45	-3.529
20.10.2018 06:05:00	-3.529
20.10.2018 06:05:15	-3.501
20.10.2018 06:05:30	-3.335
20.10.2018 06:05:45	-3.322
20.10.2018 06:06:00	-3.322
20.10.2018 06:06:15	-3.322
20.10.2018 06:06:30	-3.322
20.10.2018 06:06:45	-3.322
20.10.2018 06:07:00	-3.322
20.10.2018 06:07:15	-3.322
20.10.2018 06:07:30	-3.322
20.10.2018 06:07:45	-3.322
20.10.2018 06:08:00	-3.322
20.10.2018 06:08:15	-3.308
20.10.2018 06:08:30	-3.322
20.10.2018 06:08:45	-3.322
20.10.2018 06:09:00	-3.322
20.10.2018 06:09:15	-3.322
20.10.2018 06:09:30	-3.322
20.10.2018 06:09:45	-3.543
20.10.2018 06:10:00	-3.737
20.10.2018 06:10:15	-3.737
20.10.2018 06:10:30	-3.861
20.10.2018 06:10:45	-3.751
20.10.2018 06:11:00	-3.737
20.10.2018 06:11:15	-3.585
20.10.2018 06:11:30	-3.266
20.10.2018 06:11:45	-2.921
20.10.2018 06:12:00	-2.906
20.10.2018 06:12:15	-2.906
20.10.2018 06:12:30	-2.906
20.10.2018 06:12:45	-2.906
20.10.2018 06:13:00	-2.948
20.10.2018 06:13:15	-3.142
20.10.2018 06:13:30	-2.658
20.10.2018 06:13:45	-2.284
20.10.2018 06:14:00	-2.284
20.10.2018 06:14:15	-2.284
20.10.2018 06:14:30	-2.284
20.10.2018 06:14:45	-2.450
20.10.2018 06:15:00	-2.699
20.10.2018 06:15:15	-2.699
20.10.2018 06:15:30	-2.740
20.10.2018 06:15:45	-2.699
20.10.2018 06:16:00	-2.699
20.10.2018 06:16:15	-2.893
20.10.2018 06:16:30	-2.906
20.10.2018 06:16:45	-2.976
20.10.2018 06:17:00	-3.211
20.10.2018 06:17:15	-3.322
20.10.2018 06:17:30	-3.322
20.10.2018 06:17:45	-3.322
20.10.2018 06:18:00	-3.322
20.10.2018 06:18:15	-3.280
20.10.2018 06:18:30	-3.295
20.10.2018 06:18:45	-3.142
20.10.2018 06:19:00	-2.934
20.10.2018 06:19:15	-2.906
20.10.2018 06:19:30	-3.100
20.10.2018 06:19:45	-3.322
20.10.2018 06:20:00	-3.322
20.10.2018 06:20:15	-3.322
20.10.2018 06:20:30	-3.322
20.10.2018 06:20:45	-3.322
20.10.2018 06:21:00	-3.238
20.10.2018 06:21:15	-3.114
20.10.2018 06:21:30	-2.948
20.10.2018 06:21:45	-2.906
20.10.2018 06:22:00	-2.934
20.10.2018 06:22:15	-3.059
20.10.2018 06:22:30	-2.906
20.10.2018 06:22:45	-2.906
20.10.2018 06:23:00	-2.906
20.10.2018 06:23:15	-2.837
20.10.2018 06:23:30	-2.727
20.10.2018 06:23:45	-2.782
20.10.2018 06:24:00	-2.699
20.10.2018 06:24:15	-2.699
20.10.2018 06:24:30	-2.699
20.10.2018 06:24:45	-2.699
20.10.2018 06:25:00	-2.671
20.10.2018 06:25:15	-2.450
20.10.2018 06:25:30	-2.395
20.10.2018 06:25:45	-2.284
20.10.2018 06:26:00	-2.256
20.10.2018 06:26:15	-2.090
20.10.2018 06:26:30	-2.201
20.10.2018 06:26:45	-2.256
20.10.2018 06:27:00	-2.063
20.10.2018 06:27:15	-2.035
20.10.2018 06:27:30	-2.256
20.10.2018 06:27:45	-1.937
20.10.2018 06:28:00	-1.882
20.10.2018 06:28:15	-2.076
20.10.2018 06:28:30	-2.173
20.10.2018 06:28:45	-2.063
20.10.2018 06:29:00	-1.869
20.10.2018 06:29:15	-1.869
20.10.2018 06:29:30	-1.869
20.10.2018 06:29:45	-1.689
20.10.2018 06:30:00	-1.661
20.10.2018 06:30:15	-1.508
20.10.2018 06:30:30	-1.661
20.10.2018 06:30:45	-1.661
20.10.2018 06:31:00	-1.537
20.10.2018 06:31:15	-1.453
20.10.2018 06:31:30	-1.453
20.10.2018 06:31:45	-1.453
20.10.2018 06:32:00	-1.453
20.10.2018 06:32:15	-1.453
20.10.2018 06:32:30	-1.453
20.10.2018 06:32:45	-1.453
20.10.2018 06:33:00	-1.453
20.10.2018 06:33:15	-1.453
20.10.2018 06:33:30	-1.453
20.10.2018 06:33:45	-1.453
20.10.2018 06:34:00	-1.453
20.10.2018 06:34:15	-1.453
20.10.2018 06:34:30	-1.467
20.10.2018 06:34:45	-1.467
20.10.2018 06:35:00	-1.453
20.10.2018 06:35:15	-1.453
20.10.2018 06:35:30	-1.453
20.10.2018 06:35:45	-1.329
20.10.2018 06:36:00	-1.148
20.10.2018 06:36:15	-1.163
20.10.2018 06:36:30	-1.038
20.10.2018 06:36:45	-1.038
20.10.2018 06:37:00	-1.038
20.10.2018 06:37:15	-1.038
20.10.2018 06:37:30	-1.038
20.10.2018 06:37:45	-1.038
20.10.2018 06:38:00	-1.038
20.10.2018 06:38:15	-1.038
20.10.2018 06:38:30	-1.038
20.10.2018 06:38:45	-0.955
20.10.2018 06:39:00	-0.637
20.10.2018 06:39:15	-0.526
20.10.2018 06:39:30	-0.374
20.10.2018 06:39:45	-0.208
20.10.2018 06:40:00	-0.208
20.10.2018 06:40:15	-0.139
20.10.2018 06:40:30	0.097
20.10.2018 06:40:45	0.097
20.10.2018 06:41:00	0.083
20.10.2018 06:41:15	0.208
20.10.2018 06:41:30	0.166
20.10.2018 06:41:45	0.208
20.10.2018 06:42:00	0.457
20.10.2018 06:42:15	0.623
20.10.2018 06:42:30	0.872
20.10.2018 06:42:45	1.038
20.10.2018 06:43:00	1.038
20.10.2018 06:43:15	1.038
20.10.2018 06:43:30	1.038
20.10.2018 06:43:45	1.038
20.10.2018 06:44:00	1.038
20.10.2018 06:44:15	1.148
20.10.2018 06:44:30	1.218
20.10.2018 06:44:45	1.384
20.10.2018 06:45:00	1.453
20.10.2018 06:45:15	1.453
20.10.2018 06:45:30	1.453
20.10.2018 06:45:45	1.467
20.10.2018 06:46:00	1.827
20.10.2018 06:46:15	1.869
20.10.2018 06:46:30	1.951
20.10.2018 06:46:45	2.076
20.10.2018 06:47:00	1.993
20.10.2018 06:47:15	2.035
20.10.2018 06:47:30	2.284
20.10.2018 06:47:45	2.284
20.10.2018 06:48:00	2.435
20.10.2018 06:48:15	2.671
20.10.2018 06:48:30	2.699
20.10.2018 06:48:45	2.699
20.10.2018 06:49:00	2.824
20.10.2018 06:49:15	2.906
20.10.2018 06:49:30	2.906
20.10.2018 06:49:45	2.906
20.10.2018 06:50:00	2.906
20.10.2018 06:50:15	3.031
20.10.2018 06:50:30	3.114
20.10.2018 06:50:45	3.114
20.10.2018 06:51:00	3.114
20.10.2018 06:51:15	3.211
20.10.2018 06:51:30	3.322
20.10.2018 06:51:45	3.322
20.10.2018 06:52:00	3.501
20.10.2018 06:52:15	3.737
20.10.2018 06:52:30	3.764
20.10.2018 06:52:45	4.041
20.10.2018 06:53:00	4.153
20.10.2018 06:53:15	4.153
20.10.2018 06:53:30	4.208
20.10.2018 06:53:45	4.222
20.10.2018 06:54:00	4.359
20.10.2018 06:54:15	4.540
20.10.2018 06:54:30	4.622
20.10.2018 06:54:45	4.899
20.10.2018 06:55:00	4.983
20.10.2018 06:55:15	5.149
20.10.2018 06:55:30	5.038
20.10.2018 06:55:45	4.969
20.10.2018 06:56:00	4.775
20.10.2018 06:56:15	4.872
20.10.2018 06:56:30	4.983
20.10.2018 06:56:45	4.983
20.10.2018 06:57:00	5.190
20.10.2018 06:57:15	5.343
20.10.2018 06:57:30	5.412
20.10.2018 06:57:45	5.661
20.10.2018 06:58:00	5.812
20.10.2018 06:58:15	5.812
20.10.2018 06:58:30	5.812
20.10.2018 06:58:45	5.951
20.10.2018 06:59:00	6.214
20.10.2018 06:59:15	6.228
20.10.2018 06:59:30	6.228
20.10.2018 06:59:45	6.228
20.10.2018 07:00:00	6.145
20.10.2018 07:00:15	5.979
20.10.2018 07:00:30	5.812
20.10.2018 07:00:45	5.812
20.10.2018 07:01:00	5.812
20.10.2018 07:01:15	5.812
20.10.2018 07:01:30	5.924
20.10.2018 07:01:45	6.159
20.10.2018 07:02:00	6.228
20.10.2018 07:02:15	6.533
20.10.2018 07:02:30	6.643
20.10.2018 07:02:45	6.948
20.10.2018 07:03:00	7.059
20.10.2018 07:03:15	7.141
20.10.2018 07:03:30	7.433
20.10.2018 07:03:45	7.473
20.10.2018 07:04:00	7.488
20.10.2018 07:04:15	7.488
20.10.2018 07:04:30	7.585
20.10.2018 07:04:45	7.751
20.10.2018 07:05:00	7.889
20.10.2018 07:05:15	7.889
20.10.2018 07:05:30	8.069
20.10.2018 07:05:45	8.304
20.10.2018 07:06:00	8.373
20.10.2018 07:06:15	8.664
20.10.2018 07:06:30	8.720
20.10.2018 07:06:45	8.720
20.10.2018 07:07:00	8.720
20.10.2018 07:07:15	8.720
20.10.2018 07:07:30	8.910
20.10.2018 07:07:45	8.789
20.10.2018 07:08:00	8.943
20.10.2018 07:08:15	9.130
20.10.2018 07:08:30	9.130
20.10.2018 07:08:45	9.185
20.10.2018 07:09:00	9.537
20.10.2018 07:09:15	9.548
20.10.2018 07:09:30	9.603
20.10.2018 07:09:45	9.757
20.10.2018 07:10:00	9.966
20.10.2018 07:10:15	10.032
20.10.2018 07:10:30	10.384
20.10.2018 07:10:45	10.351
20.10.2018 07:11:00	10.252
20.10.2018 07:11:15	10.252
20.10.2018 07:11:30	10.384
20.10.2018 07:11:45	10.648
20.10.2018 07:12:00	10.791
20.10.2018 07:12:15	10.791
20.10.2018 07:12:30	11.000
20.10.2018 07:12:45	11.187
20.10.2018 07:13:00	11.209
20.10.2018 07:13:15	11.297
20.10.2018 07:13:30	11.253
20.10.2018 07:13:45	11.209
20.10.2018 07:14:00	11.209
20.10.2018 07:14:15	11.209
20.10.2018 07:14:30	11.110
20.10.2018 07:14:45	11.132
20.10.2018 07:15:00	11.209
20.10.2018 07:15:15	11.209
20.10.2018 07:15:30	11.209
20.10.2018 07:15:45	11.319
20.10.2018 07:16:00	11.539
20.10.2018 07:16:15	11.627
20.10.2018 07:16:30	11.627
20.10.2018 07:16:45	11.627
20.10.2018 07:17:00	11.627
20.10.2018 07:17:15	11.627
20.10.2018 07:17:30	11.627
20.10.2018 07:17:45	11.627
20.10.2018 07:18:00	11.693
20.10.2018 07:18:15	12.023
20.10.2018 07:18:30	12.287
20.10.2018 07:18:45	12.452
20.10.2018 07:19:00	12.452
20.10.2018 07:19:15	12.474
20.10.2018 07:19:30	12.771
20.10.2018 07:19:45	12.870
20.10.2018 07:20:00	12.870
20.10.2018 07:20:15	12.870
20.10.2018 07:20:30	12.870
20.10.2018 07:20:45	12.870
20.10.2018 07:21:00	12.870
20.10.2018 07:21:15	13.013
20.10.2018 07:21:30	13.079
20.10.2018 07:21:45	13.079
20.10.2018 07:22:00	13.178
20.10.2018 07:22:15	13.178
20.10.2018 07:22:30	13.277
20.10.2018 07:22:45	13.343
20.10.2018 07:23:00	13.651
20.10.2018 07:23:15	13.706
20.10.2018 07:23:30	13.761
20.10.2018 07:23:45	14.091
20.10.2018 07:24:00	14.190
20.10.2018 07:24:15	14.509
20.10.2018 07:24:30	14.531
20.10.2018 07:24:45	14.674
20.10.2018 07:25:00	14.949
20.10.2018 07:25:15	15.114
20.10.2018 07:25:30	15.367
20.10.2018 07:25:45	15.609
20.10.2018 07:26:00	15.774
20.10.2018 07:26:15	15.994
20.10.2018 07:26:30	16.192
20.10.2018 07:26:45	16.192
20.10.2018 07:27:00	16.247
20.10.2018 07:27:15	16.291
20.10.2018 07:27:30	16.192
20.10.2018 07:27:45	16.192
20.10.2018 07:28:00	16.203
20.10.2018 07:28:15	16.489
20.10.2018 07:28:30	16.610
20.10.2018 07:28:45	16.632
20.10.2018 07:29:00	16.940
20.10.2018 07:29:15	17.028
20.10.2018 07:29:30	17.028
20.10.2018 07:29:45	17.028
20.10.2018 07:30:00	17.116
20.10.2018 07:30:15	17.259
20.10.2018 07:30:30	17.325
20.10.2018 07:30:45	17.435
20.10.2018 07:31:00	17.721
20.10.2018 07:31:15	17.853
20.10.2018 07:31:30	17.853
20.10.2018 07:31:45	17.776
20.10.2018 07:32:00	17.787
20.10.2018 07:32:15	17.644
20.10.2018 07:32:30	17.688
20.10.2018 07:32:45	17.644
20.10.2018 07:33:00	17.633
20.10.2018 07:33:15	17.435
20.10.2018 07:33:30	17.435
20.10.2018 07:33:45	17.479
20.10.2018 07:34:00	17.633
20.10.2018 07:34:15	17.732
20.10.2018 07:34:30	17.853
20.10.2018 07:34:45	17.842
20.10.2018 07:35:00	17.776
20.10.2018 07:35:15	17.853
20.10.2018 07:35:30	17.853
20.10.2018 07:35:45	17.963
20.10.2018 07:36:00	18.238
20.10.2018 07:36:15	18.271
20.10.2018 07:36:30	18.381
20.10.2018 07:36:45	18.667
20.10.2018 07:37:00	18.711
20.10.2018 07:37:15	19.041
20.10.2018 07:37:30	19.096
20.10.2018 07:37:45	19.096
20.10.2018 07:38:00	19.228
20.10.2018 07:38:15	19.437
20.10.2018 07:38:30	19.514
20.10.2018 07:38:45	19.514
20.10.2018 07:39:00	19.514
20.10.2018 07:39:15	19.580
20.10.2018 07:39:30	19.921
20.10.2018 07:39:45	19.987
20.10.2018 07:40:00	20.273
20.10.2018 07:40:15	20.350
20.10.2018 07:40:30	20.350
20.10.2018 07:40:45	20.350
20.10.2018 07:41:00	20.416
20.10.2018 07:41:15	20.636
20.10.2018 07:41:30	20.757
20.10.2018 07:41:45	20.757
20.10.2018 07:42:00	21.076
20.10.2018 07:42:15	21.318
20.10.2018 07:42:30	21.593
20.10.2018 07:42:45	21.923
20.10.2018 07:43:00	22.033
20.10.2018 07:43:15	22.363
20.10.2018 07:43:30	22.627
20.10.2018 07:43:45	23.001
20.10.2018 07:44:00	23.419
20.10.2018 07:44:15	23.804
20.10.2018 07:44:30	24.134
20.10.2018 07:44:45	24.508
20.10.2018 07:45:00	24.882
20.10.2018 07:45:15	25.124
20.10.2018 07:45:30	25.344
20.10.2018 07:45:45	25.707
20.10.2018 07:46:00	25.938
20.10.2018 07:46:15	26.268
20.10.2018 07:46:30	26.730
20.10.2018 07:46:45	27.115
20.10.2018 07:47:00	27.489
20.10.2018 07:47:15	27.874
20.10.2018 07:47:30	28.468
20.10.2018 07:47:45	30.349
20.10.2018 07:48:00	33.748
20.10.2018 07:48:15	38.071
20.10.2018 07:48:30	43.076
20.10.2018 07:48:45	48.895
20.10.2018 07:49:00	54.813
20.10.2018 07:49:15	61.039
20.10.2018 07:49:30	67.265
20.10.2018 07:49:45	73.491
20.10.2018 07:50:00	80.058
20.10.2018 07:50:15	86.680
20.10.2018 07:50:30	93.500
20.10.2018 07:50:45	100.210
20.10.2018 07:51:00	107.030
20.10.2018 07:51:15	114.180
20.10.2018 07:51:30	121.220
20.10.2018 07:51:45	127.930
20.10.2018 07:52:00	134.310
20.10.2018 07:52:15	139.920
20.10.2018 07:52:30	144.430
20.10.2018 07:52:45	147.840
20.10.2018 07:53:00	148.940
20.10.2018 07:53:15	149.600
20.10.2018 07:53:30	150.040
20.10.2018 07:53:45	150.590
20.10.2018 07:54:00	151.250
20.10.2018 07:54:15	152.130
20.10.2018 07:54:30	152.350
20.10.2018 07:54:45	152.900
20.10.2018 07:55:00	153.450
20.10.2018 07:55:15	154.110
20.10.2018 07:55:30	154.770
20.10.2018 07:55:45	155.540
20.10.2018 07:56:00	156.420
20.10.2018 07:56:15	157.190
20.10.2018 07:56:30	157.850
20.10.2018 07:56:45	158.510
20.10.2018 07:57:00	159.170
20.10.2018 07:57:15	159.720
20.10.2018 07:57:30	160.380
20.10.2018 07:57:45	160.820
20.10.2018 07:58:00	161.370
20.10.2018 07:58:15	162.140
20.10.2018 07:58:30	162.690
20.10.2018 07:58:45	163.350
20.10.2018 07:59:00	164.120
20.10.2018 07:59:15	164.780
20.10.2018 07:59:30	165.440
20.10.2018 07:59:45	166.100
20.10.2018 08:00:00	166.430
20.10.2018 08:00:15	166.980
20.10.2018 08:00:30	167.530
20.10.2018 08:00:45	168.080
20.10.2018 08:01:00	168.410
20.10.2018 08:01:15	168.960
20.10.2018 08:01:30	169.400
20.10.2018 08:01:45	170.170
20.10.2018 08:02:00	170.940
20.10.2018 08:02:15	171.600
20.10.2018 08:02:30	172.260
20.10.2018 08:02:45	172.810
20.10.2018 08:03:00	173.690
20.10.2018 08:03:15	174.460
20.10.2018 08:03:30	175.230
20.10.2018 08:03:45	175.780
20.10.2018 08:04:00	176.220
20.10.2018 08:04:15	176.660
20.10.2018 08:04:30	177.430
20.10.2018 08:04:45	177.980
20.10.2018 08:05:00	178.750
20.10.2018 08:05:15	179.520
20.10.2018 08:05:30	180.070
20.10.2018 08:05:45	180.620
20.10.2018 08:06:00	181.060
20.10.2018 08:06:15	181.610
20.10.2018 08:06:30	182.270
20.10.2018 08:06:45	182.710
20.10.2018 08:07:00	182.930
20.10.2018 08:07:15	183.480
20.10.2018 08:07:30	184.030
20.10.2018 08:07:45	184.690
20.10.2018 08:08:00	185.570
20.10.2018 08:08:15	186.340
20.10.2018 08:08:30	187.440
20.10.2018 08:08:45	188.540
20.10.2018 08:09:00	189.530
20.10.2018 08:09:15	190.520
20.10.2018 08:09:30	191.400
20.10.2018 08:09:45	192.060
20.10.2018 08:10:00	193.270
20.10.2018 08:10:15	194.480
20.10.2018 08:10:30	195.030
20.10.2018 08:10:45	195.800
20.10.2018 08:11:00	196.460
20.10.2018 08:11:15	197.450
20.10.2018 08:11:30	198.330
20.10.2018 08:11:45	199.320
20.10.2018 08:12:00	199.980
20.10.2018 08:12:15	200.750
20.10.2018 08:12:30	201.080
20.10.2018 08:12:45	201.520
20.10.2018 08:13:00	202.180
20.10.2018 08:13:15	202.620
20.10.2018 08:13:30	202.730
20.10.2018 08:13:45	203.390
20.10.2018 08:14:00	204.270
20.10.2018 08:14:15	204.930
20.10.2018 08:14:30	205.370
20.10.2018 08:14:45	206.140
20.10.2018 08:15:00	206.910
20.10.2018 08:15:15	207.680
20.10.2018 08:15:30	208.670
20.10.2018 08:15:45	209.440
20.10.2018 08:16:00	209.880
20.10.2018 08:16:15	210.760
20.10.2018 08:16:30	211.640
20.10.2018 08:16:45	212.410
20.10.2018 08:17:00	213.070
20.10.2018 08:17:15	213.510
20.10.2018 08:17:30	214.280
20.10.2018 08:17:45	214.720
20.10.2018 08:18:00	215.270
20.10.2018 08:18:15	215.600
20.10.2018 08:18:30	215.930
20.10.2018 08:18:45	216.370
20.10.2018 08:19:00	217.030
20.10.2018 08:19:15	217.910
20.10.2018 08:19:30	218.790
20.10.2018 08:19:45	219.670
20.10.2018 08:20:00	220.440
20.10.2018 08:20:15	221.650
20.10.2018 08:20:30	222.860
20.10.2018 08:20:45	224.070
20.10.2018 08:21:00	224.840
20.10.2018 08:21:15	225.610
20.10.2018 08:21:30	226.710
20.10.2018 08:21:45	227.370
20.10.2018 08:22:00	227.920
20.10.2018 08:22:15	228.470
20.10.2018 08:22:30	229.020
20.10.2018 08:22:45	229.790
20.10.2018 08:23:00	230.780
20.10.2018 08:23:15	231.220
20.10.2018 08:23:30	231.770
20.10.2018 08:23:45	232.100
20.10.2018 08:24:00	232.650
20.10.2018 08:24:15	232.980
20.10.2018 08:24:30	233.530
20.10.2018 08:24:45	234.850
20.10.2018 08:25:00	235.510
20.10.2018 08:25:15	236.170
20.10.2018 08:25:30	236.940
20.10.2018 08:25:45	237.930
20.10.2018 08:26:00	238.810
20.10.2018 08:26:15	239.360
20.10.2018 08:26:30	240.130
20.10.2018 08:26:45	240.460
20.10.2018 08:27:00	241.230
20.10.2018 08:27:15	242.110
20.10.2018 08:27:30	242.330
20.10.2018 08:27:45	242.990
20.10.2018 08:28:00	243.870
20.10.2018 08:28:15	244.420
20.10.2018 08:28:30	244.750
20.10.2018 08:28:45	245.080
20.10.2018 08:29:00	245.850
20.10.2018 08:29:15	246.290
20.10.2018 08:29:30	246.840
20.10.2018 08:29:45	247.830
20.10.2018 08:30:00	248.490
20.10.2018 08:30:15	249.040
20.10.2018 08:30:30	249.480
20.10.2018 08:30:45	249.920
20.10.2018 08:31:00	250.470
20.10.2018 08:31:15	250.580
20.10.2018 08:31:30	251.020
20.10.2018 08:31:45	252.340
20.10.2018 08:32:00	253.110
20.10.2018 08:32:15	253.990
20.10.2018 08:32:30	254.540
20.10.2018 08:32:45	255.530
20.10.2018 08:33:00	256.300
20.10.2018 08:33:15	256.850
20.10.2018 08:33:30	257.620
20.10.2018 08:33:45	258.390
