Time	SWR_F1
19.10.2018 18:06:00	-1.825
19.10.2018 18:06:15	-1.825
19.10.2018 18:06:30	-1.825
19.10.2018 18:06:45	-1.825
19.10.2018 18:07:00	-1.825
19.10.2018 18:07:15	-1.825
19.10.2018 18:07:30	-1.825
19.10.2018 18:07:45	-1.825
19.10.2018 18:08:00	-1.825
19.10.2018 18:08:15	-1.825
19.10.2018 18:08:30	-1.825
19.10.2018 18:08:45	-1.825
19.10.2018 18:09:00	-1.825
19.10.2018 18:09:15	-1.825
19.10.2018 18:09:30	-1.825
19.10.2018 18:09:45	-1.825
19.10.2018 18:10:00	-1.825
19.10.2018 18:10:15	-1.825
19.10.2018 18:10:30	-1.825
19.10.2018 18:10:45	-1.825
19.10.2018 18:11:00	-1.825
19.10.2018 18:11:15	-1.825
19.10.2018 18:11:30	-1.825
19.10.2018 18:11:45	-1.825
19.10.2018 18:12:00	-1.825
19.10.2018 18:12:15	-1.825
19.10.2018 18:12:30	-1.825
19.10.2018 18:12:45	-1.825
19.10.2018 18:13:00	-1.865
19.10.2018 18:13:15	-2.027
19.10.2018 18:13:30	-2.149
19.10.2018 18:13:45	-2.23
19.10.2018 18:14:00	-2.23
19.10.2018 18:14:15	-2.23
19.10.2018 18:14:30	-2.23
19.10.2018 18:14:45	-2.23
19.10.2018 18:15:00	-2.23
19.10.2018 18:15:15	-2.23
19.10.2018 18:15:30	-2.23
19.10.2018 18:15:45	-2.23
19.10.2018 18:16:00	-2.23
19.10.2018 18:16:15	-2.23
19.10.2018 18:16:30	-2.23
19.10.2018 18:16:45	-2.23
19.10.2018 18:17:00	-2.23
19.10.2018 18:17:15	-2.23
19.10.2018 18:17:30	-2.23
19.10.2018 18:17:45	-2.23
19.10.2018 18:18:00	-2.23
19.10.2018 18:18:15	-2.054
19.10.2018 18:18:30	-1.946
19.10.2018 18:18:45	-1.825
19.10.2018 18:19:00	-1.825
19.10.2018 18:19:15	-1.825
19.10.2018 18:19:30	-1.73
19.10.2018 18:19:45	-1.622
19.10.2018 18:20:00	-1.622
19.10.2018 18:20:15	-1.568
19.10.2018 18:20:30	-1.257
19.10.2018 18:20:45	-1.216
19.10.2018 18:21:00	-1.216
19.10.2018 18:21:15	-1.216
19.10.2018 18:21:30	-1.216
19.10.2018 18:21:45	-1.216
19.10.2018 18:22:00	-1.257
19.10.2018 18:22:15	-1.243
19.10.2018 18:22:30	-1.257
19.10.2018 18:22:45	-1.23
19.10.2018 18:23:00	-1.216
19.10.2018 18:23:15	-1.216
19.10.2018 18:23:30	-1.216
19.10.2018 18:23:45	-1.216
19.10.2018 18:24:00	-1.216
19.10.2018 18:24:15	-1.216
19.10.2018 18:24:30	-1.216
19.10.2018 18:24:45	-1.216
19.10.2018 18:25:00	-1.216
19.10.2018 18:25:15	-1.216
19.10.2018 18:25:30	-1.216
19.10.2018 18:25:45	-1.216
19.10.2018 18:26:00	-1.216
19.10.2018 18:26:15	-1.216
19.10.2018 18:26:30	-1.216
19.10.2018 18:26:45	-1.216
19.10.2018 18:27:00	-1.216
19.10.2018 18:27:15	-1.338
19.10.2018 18:27:30	-1.419
19.10.2018 18:27:45	-1.473
19.10.2018 18:28:00	-1.622
19.10.2018 18:28:15	-1.622
19.10.2018 18:28:30	-1.622
19.10.2018 18:28:45	-1.622
19.10.2018 18:29:00	-1.622
19.10.2018 18:29:15	-1.622
19.10.2018 18:29:30	-1.676
19.10.2018 18:29:45	-1.811
19.10.2018 18:30:00	-1.73
19.10.2018 18:30:15	-1.622
19.10.2018 18:30:30	-1.622
19.10.2018 18:30:45	-1.771
19.10.2018 18:31:00	-1.825
19.10.2018 18:31:15	-1.811
19.10.2018 18:31:30	-1.622
19.10.2018 18:31:45	-1.622
19.10.2018 18:32:00	-1.622
19.10.2018 18:32:15	-1.622
19.10.2018 18:32:30	-1.622
19.10.2018 18:32:45	-1.622
19.10.2018 18:33:00	-1.622
19.10.2018 18:33:15	-1.622
19.10.2018 18:33:30	-1.622
19.10.2018 18:33:45	-1.622
19.10.2018 18:34:00	-1.622
19.10.2018 18:34:15	-1.622
19.10.2018 18:34:30	-1.622
19.10.2018 18:34:45	-1.622
19.10.2018 18:35:00	-1.622
19.10.2018 18:35:15	-1.717
19.10.2018 18:35:30	-1.825
19.10.2018 18:35:45	-1.825
19.10.2018 18:36:00	-1.825
19.10.2018 18:36:15	-1.825
19.10.2018 18:36:30	-1.825
19.10.2018 18:36:45	-1.825
19.10.2018 18:37:00	-1.825
19.10.2018 18:37:15	-1.825
19.10.2018 18:37:30	-1.825
19.10.2018 18:37:45	-1.825
19.10.2018 18:38:00	-1.825
19.10.2018 18:38:15	-1.825
19.10.2018 18:38:30	-1.825
19.10.2018 18:38:45	-1.825
19.10.2018 18:39:00	-1.825
19.10.2018 18:39:15	-1.825
19.10.2018 18:39:30	-1.825
19.10.2018 18:39:45	-1.825
19.10.2018 18:40:00	-1.825
19.10.2018 18:40:15	-1.825
19.10.2018 18:40:30	-1.825
19.10.2018 18:40:45	-1.825
19.10.2018 18:41:00	-1.825
19.10.2018 18:41:15	-1.811
19.10.2018 18:41:30	-1.717
19.10.2018 18:41:45	-1.622
19.10.2018 18:42:00	-1.622
19.10.2018 18:42:15	-1.622
19.10.2018 18:42:30	-1.622
19.10.2018 18:42:45	-1.622
19.10.2018 18:43:00	-1.622
19.10.2018 18:43:15	-1.622
19.10.2018 18:43:30	-1.622
19.10.2018 18:43:45	-1.622
19.10.2018 18:44:00	-1.622
19.10.2018 18:44:15	-1.622
19.10.2018 18:44:30	-1.622
19.10.2018 18:44:45	-1.622
19.10.2018 18:45:00	-1.622
19.10.2018 18:45:15	-1.622
19.10.2018 18:45:30	-1.622
19.10.2018 18:45:45	-1.622
19.10.2018 18:46:00	-1.622
19.10.2018 18:46:15	-1.622
19.10.2018 18:46:30	-1.622
19.10.2018 18:46:45	-1.622
19.10.2018 18:47:00	-1.622
19.10.2018 18:47:15	-1.622
19.10.2018 18:47:30	-1.771
19.10.2018 18:47:45	-1.825
19.10.2018 18:48:00	-1.825
19.10.2018 18:48:15	-1.825
19.10.2018 18:48:30	-1.825
19.10.2018 18:48:45	-1.825
19.10.2018 18:49:00	-1.825
19.10.2018 18:49:15	-1.825
19.10.2018 18:49:30	-1.825
19.10.2018 18:49:45	-1.825
19.10.2018 18:50:00	-1.825
19.10.2018 18:50:15	-1.825
19.10.2018 18:50:30	-1.825
19.10.2018 18:50:45	-1.757
19.10.2018 18:51:00	-1.649
19.10.2018 18:51:15	-1.636
19.10.2018 18:51:30	-1.636
19.10.2018 18:51:45	-1.649
19.10.2018 18:52:00	-1.73
19.10.2018 18:52:15	-1.825
19.10.2018 18:52:30	-1.825
19.10.2018 18:52:45	-1.825
19.10.2018 18:53:00	-1.825
19.10.2018 18:53:15	-1.825
19.10.2018 18:53:30	-1.838
19.10.2018 18:53:45	-2.055
19.10.2018 18:54:00	-2.23
19.10.2018 18:54:15	-2.23
19.10.2018 18:54:30	-2.23
19.10.2018 18:54:45	-2.23
19.10.2018 18:55:00	-2.23
19.10.2018 18:55:15	-2.257
19.10.2018 18:55:30	-2.433
19.10.2018 18:55:45	-2.555
19.10.2018 18:56:00	-2.636
19.10.2018 18:56:15	-2.636
19.10.2018 18:56:30	-2.636
19.10.2018 18:56:45	-2.636
19.10.2018 18:57:00	-2.636
19.10.2018 18:57:15	-2.69
19.10.2018 18:57:30	-2.65
19.10.2018 18:57:45	-2.636
19.10.2018 18:58:00	-2.636
19.10.2018 18:58:15	-2.636
19.10.2018 18:58:30	-2.636
19.10.2018 18:58:45	-2.636
19.10.2018 18:59:00	-2.636
19.10.2018 18:59:15	-2.636
19.10.2018 18:59:30	-2.636
19.10.2018 18:59:45	-2.636
19.10.2018 19:00:00	-2.636
19.10.2018 19:00:15	-2.785
19.10.2018 19:00:30	-2.839
19.10.2018 19:00:45	-2.988
19.10.2018 19:01:00	-3.042
19.10.2018 19:01:15	-3.042
19.10.2018 19:01:30	-3.042
19.10.2018 19:01:45	-3.042
19.10.2018 19:02:00	-3.042
19.10.2018 19:02:15	-3.042
19.10.2018 19:02:30	-3.042
19.10.2018 19:02:45	-3.042
19.10.2018 19:03:00	-3.042
19.10.2018 19:03:15	-2.906
19.10.2018 19:03:30	-2.839
19.10.2018 19:03:45	-2.65
19.10.2018 19:04:00	-2.636
19.10.2018 19:04:15	-2.636
19.10.2018 19:04:30	-2.636
19.10.2018 19:04:45	-2.636
19.10.2018 19:05:00	-2.636
19.10.2018 19:05:15	-2.528
19.10.2018 19:05:30	-2.406
19.10.2018 19:05:45	-2.231
19.10.2018 19:06:00	-2.231
19.10.2018 19:06:15	-2.231
19.10.2018 19:06:30	-2.231
19.10.2018 19:06:45	-2.231
19.10.2018 19:07:00	-2.231
19.10.2018 19:07:15	-2.231
19.10.2018 19:07:30	-2.231
19.10.2018 19:07:45	-2.231
19.10.2018 19:08:00	-2.231
19.10.2018 19:08:15	-2.217
19.10.2018 19:08:30	-2.136
19.10.2018 19:08:45	-2.041
19.10.2018 19:09:00	-2.095
19.10.2018 19:09:15	-2.028
19.10.2018 19:09:30	-2.028
19.10.2018 19:09:45	-1.933
19.10.2018 19:10:00	-1.825
19.10.2018 19:10:15	-1.825
19.10.2018 19:10:30	-1.825
19.10.2018 19:10:45	-1.825
19.10.2018 19:11:00	-1.825
19.10.2018 19:11:15	-1.825
19.10.2018 19:11:30	-1.825
19.10.2018 19:11:45	-1.825
19.10.2018 19:12:00	-1.906
19.10.2018 19:12:15	-2.028
19.10.2018 19:12:30	-2.028
19.10.2018 19:12:45	-2.001
19.10.2018 19:13:00	-1.947
19.10.2018 19:13:15	-1.987
19.10.2018 19:13:30	-2.028
19.10.2018 19:13:45	-2.136
19.10.2018 19:14:00	-2.231
19.10.2018 19:14:15	-2.231
19.10.2018 19:14:30	-2.231
19.10.2018 19:14:45	-2.231
19.10.2018 19:15:00	-2.231
19.10.2018 19:15:15	-2.231
19.10.2018 19:15:30	-2.055
19.10.2018 19:15:45	-1.933
19.10.2018 19:16:00	-1.825
19.10.2018 19:16:15	-1.852
19.10.2018 19:16:30	-1.906
19.10.2018 19:16:45	-2.014
19.10.2018 19:17:00	-2.014
19.10.2018 19:17:15	-1.839
19.10.2018 19:17:30	-1.825
19.10.2018 19:17:45	-1.825
19.10.2018 19:18:00	-1.825
19.10.2018 19:18:15	-1.825
19.10.2018 19:18:30	-1.825
19.10.2018 19:18:45	-1.825
19.10.2018 19:19:00	-1.825
19.10.2018 19:19:15	-1.825
19.10.2018 19:19:30	-1.825
19.10.2018 19:19:45	-1.825
19.10.2018 19:20:00	-1.825
19.10.2018 19:20:15	-1.825
19.10.2018 19:20:30	-1.825
19.10.2018 19:20:45	-1.893
19.10.2018 19:21:00	-2.149
19.10.2018 19:21:15	-2.231
19.10.2018 19:21:30	-2.231
19.10.2018 19:21:45	-2.231
19.10.2018 19:22:00	-2.231
19.10.2018 19:22:15	-2.231
19.10.2018 19:22:30	-2.231
19.10.2018 19:22:45	-2.231
19.10.2018 19:23:00	-2.352
19.10.2018 19:23:15	-2.609
19.10.2018 19:23:30	-2.636
19.10.2018 19:23:45	-2.636
19.10.2018 19:24:00	-2.636
19.10.2018 19:24:15	-2.636
19.10.2018 19:24:30	-2.636
19.10.2018 19:24:45	-2.636
19.10.2018 19:25:00	-2.636
19.10.2018 19:25:15	-2.636
19.10.2018 19:25:30	-2.636
19.10.2018 19:25:45	-2.636
19.10.2018 19:26:00	-2.636
19.10.2018 19:26:15	-2.636
19.10.2018 19:26:30	-2.636
19.10.2018 19:26:45	-2.636
19.10.2018 19:27:00	-2.636
19.10.2018 19:27:15	-2.636
19.10.2018 19:27:30	-2.636
19.10.2018 19:27:45	-2.636
19.10.2018 19:28:00	-2.636
19.10.2018 19:28:15	-2.636
19.10.2018 19:28:30	-2.636
19.10.2018 19:28:45	-2.636
19.10.2018 19:29:00	-2.636
19.10.2018 19:29:15	-2.636
19.10.2018 19:29:30	-2.636
19.10.2018 19:29:45	-2.636
19.10.2018 19:30:00	-2.636
19.10.2018 19:30:15	-2.636
19.10.2018 19:30:30	-2.636
19.10.2018 19:30:45	-2.798
19.10.2018 19:31:00	-2.961
19.10.2018 19:31:15	-3.042
19.10.2018 19:31:30	-3.042
19.10.2018 19:31:45	-3.042
19.10.2018 19:32:00	-3.042
19.10.2018 19:32:15	-3.042
19.10.2018 19:32:30	-3.042
19.10.2018 19:32:45	-3.042
19.10.2018 19:33:00	-3.042
19.10.2018 19:33:15	-3.042
19.10.2018 19:33:30	-3.042
19.10.2018 19:33:45	-3.042
19.10.2018 19:34:00	-3.001
19.10.2018 19:34:15	-2.907
19.10.2018 19:34:30	-2.852
19.10.2018 19:34:45	-2.879
19.10.2018 19:35:00	-3.001
19.10.2018 19:35:15	-2.893
19.10.2018 19:35:30	-2.839
19.10.2018 19:35:45	-2.839
19.10.2018 19:36:00	-2.744
19.10.2018 19:36:15	-2.636
19.10.2018 19:36:30	-2.636
19.10.2018 19:36:45	-2.636
19.10.2018 19:37:00	-2.636
19.10.2018 19:37:15	-2.636
19.10.2018 19:37:30	-2.636
19.10.2018 19:37:45	-2.636
19.10.2018 19:38:00	-2.636
19.10.2018 19:38:15	-2.636
19.10.2018 19:38:30	-2.636
19.10.2018 19:38:45	-2.636
19.10.2018 19:39:00	-2.636
19.10.2018 19:39:15	-2.636
19.10.2018 19:39:30	-2.636
19.10.2018 19:39:45	-2.636
19.10.2018 19:40:00	-2.636
19.10.2018 19:40:15	-2.636
19.10.2018 19:40:30	-2.636
19.10.2018 19:40:45	-2.636
19.10.2018 19:41:00	-2.636
19.10.2018 19:41:15	-2.636
19.10.2018 19:41:30	-2.636
19.10.2018 19:41:45	-2.636
19.10.2018 19:42:00	-2.623
19.10.2018 19:42:15	-2.636
19.10.2018 19:42:30	-2.636
19.10.2018 19:42:45	-2.636
19.10.2018 19:43:00	-2.636
19.10.2018 19:43:15	-2.636
19.10.2018 19:43:30	-2.636
19.10.2018 19:43:45	-2.636
19.10.2018 19:44:00	-2.636
19.10.2018 19:44:15	-2.636
19.10.2018 19:44:30	-2.636
19.10.2018 19:44:45	-2.636
19.10.2018 19:45:00	-2.636
19.10.2018 19:45:15	-2.636
19.10.2018 19:45:30	-2.636
19.10.2018 19:45:45	-2.636
19.10.2018 19:46:00	-2.636
19.10.2018 19:46:15	-2.636
19.10.2018 19:46:30	-2.636
19.10.2018 19:46:45	-2.636
19.10.2018 19:47:00	-2.636
19.10.2018 19:47:15	-2.636
19.10.2018 19:47:30	-2.636
19.10.2018 19:47:45	-2.609
19.10.2018 19:48:00	-2.433
19.10.2018 19:48:15	-2.298
19.10.2018 19:48:30	-2.244
19.10.2018 19:48:45	-2.231
19.10.2018 19:49:00	-2.258
19.10.2018 19:49:15	-2.325
19.10.2018 19:49:30	-2.42
19.10.2018 19:49:45	-2.433
19.10.2018 19:50:00	-2.42
19.10.2018 19:50:15	-2.433
19.10.2018 19:50:30	-2.433
19.10.2018 19:50:45	-2.366
19.10.2018 19:51:00	-2.406
19.10.2018 19:51:15	-2.42
19.10.2018 19:51:30	-2.433
19.10.2018 19:51:45	-2.433
19.10.2018 19:52:00	-2.298
19.10.2018 19:52:15	-2.231
19.10.2018 19:52:30	-2.231
19.10.2018 19:52:45	-2.231
19.10.2018 19:53:00	-2.231
19.10.2018 19:53:15	-2.055
19.10.2018 19:53:30	-1.866
19.10.2018 19:53:45	-1.825
19.10.2018 19:54:00	-1.825
19.10.2018 19:54:15	-1.825
19.10.2018 19:54:30	-1.825
19.10.2018 19:54:45	-1.825
19.10.2018 19:55:00	-1.825
19.10.2018 19:55:15	-1.811
19.10.2018 19:55:30	-1.649
19.10.2018 19:55:45	-1.622
19.10.2018 19:56:00	-1.622
19.10.2018 19:56:15	-1.622
19.10.2018 19:56:30	-1.622
19.10.2018 19:56:45	-1.622
19.10.2018 19:57:00	-1.622
19.10.2018 19:57:15	-1.622
19.10.2018 19:57:30	-1.717
19.10.2018 19:57:45	-1.825
19.10.2018 19:58:00	-1.825
19.10.2018 19:58:15	-1.825
19.10.2018 19:58:30	-1.825
19.10.2018 19:58:45	-1.825
19.10.2018 19:59:00	-1.825
19.10.2018 19:59:15	-1.825
19.10.2018 19:59:30	-1.825
19.10.2018 19:59:45	-1.825
19.10.2018 20:00:00	-1.852
19.10.2018 20:00:15	-1.893
19.10.2018 20:00:30	-1.865
19.10.2018 20:00:45	-1.825
19.10.2018 20:01:00	-1.825
19.10.2018 20:01:15	-1.825
19.10.2018 20:01:30	-1.825
19.10.2018 20:01:45	-1.825
19.10.2018 20:02:00	-1.852
19.10.2018 20:02:15	-1.96
19.10.2018 20:02:30	-2.082
19.10.2018 20:02:45	-2.217
19.10.2018 20:03:00	-2.23
19.10.2018 20:03:15	-2.23
19.10.2018 20:03:30	-2.23
19.10.2018 20:03:45	-2.23
19.10.2018 20:04:00	-2.23
19.10.2018 20:04:15	-2.23
19.10.2018 20:04:30	-2.23
19.10.2018 20:04:45	-2.23
19.10.2018 20:05:00	-2.23
19.10.2018 20:05:15	-2.23
19.10.2018 20:05:30	-2.23
19.10.2018 20:05:45	-2.23
19.10.2018 20:06:00	-2.23
19.10.2018 20:06:15	-2.23
19.10.2018 20:06:30	-2.23
19.10.2018 20:06:45	-2.19
19.10.2018 20:07:00	-2.028
19.10.2018 20:07:15	-1.947
19.10.2018 20:07:30	-1.825
19.10.2018 20:07:45	-1.825
19.10.2018 20:08:00	-1.838
19.10.2018 20:08:15	-2.028
19.10.2018 20:08:30	-2.122
19.10.2018 20:08:45	-2.231
19.10.2018 20:09:00	-2.231
19.10.2018 20:09:15	-2.231
19.10.2018 20:09:30	-2.231
19.10.2018 20:09:45	-2.231
19.10.2018 20:10:00	-2.231
19.10.2018 20:10:15	-2.231
19.10.2018 20:10:30	-2.231
19.10.2018 20:10:45	-2.231
19.10.2018 20:11:00	-2.231
19.10.2018 20:11:15	-2.231
19.10.2018 20:11:30	-2.231
19.10.2018 20:11:45	-2.231
19.10.2018 20:12:00	-2.231
19.10.2018 20:12:15	-2.231
19.10.2018 20:12:30	-2.231
19.10.2018 20:12:45	-2.231
19.10.2018 20:13:00	-2.231
19.10.2018 20:13:15	-2.231
19.10.2018 20:13:30	-2.231
19.10.2018 20:13:45	-2.231
19.10.2018 20:14:00	-2.231
19.10.2018 20:14:15	-2.231
19.10.2018 20:14:30	-2.082
19.10.2018 20:14:45	-2.028
19.10.2018 20:15:00	-2.136
19.10.2018 20:15:15	-2.231
19.10.2018 20:15:30	-2.217
19.10.2018 20:15:45	-2.041
19.10.2018 20:16:00	-2.028
19.10.2018 20:16:15	-2.028
19.10.2018 20:16:30	-2.001
19.10.2018 20:16:45	-1.839
19.10.2018 20:17:00	-1.866
19.10.2018 20:17:15	-2.15
19.10.2018 20:17:30	-2.231
19.10.2018 20:17:45	-2.231
19.10.2018 20:18:00	-2.082
19.10.2018 20:18:15	-2.028
19.10.2018 20:18:30	-2.001
19.10.2018 20:18:45	-1.987
19.10.2018 20:19:00	-2.028
19.10.2018 20:19:15	-2.204
19.10.2018 20:19:30	-2.231
19.10.2018 20:19:45	-2.231
19.10.2018 20:20:00	-2.231
19.10.2018 20:20:15	-2.231
19.10.2018 20:20:30	-2.231
19.10.2018 20:20:45	-2.231
19.10.2018 20:21:00	-2.231
19.10.2018 20:21:15	-2.231
19.10.2018 20:21:30	-2.231
19.10.2018 20:21:45	-2.407
19.10.2018 20:22:00	-2.434
19.10.2018 20:22:15	-2.434
19.10.2018 20:22:30	-2.434
19.10.2018 20:22:45	-2.515
19.10.2018 20:23:00	-2.488
19.10.2018 20:23:15	-2.501
19.10.2018 20:23:30	-2.434
19.10.2018 20:23:45	-2.434
19.10.2018 20:24:00	-2.434
19.10.2018 20:24:15	-2.434
19.10.2018 20:24:30	-2.434
19.10.2018 20:24:45	-2.434
19.10.2018 20:25:00	-2.393
19.10.2018 20:25:15	-2.231
19.10.2018 20:25:30	-2.231
19.10.2018 20:25:45	-2.231
19.10.2018 20:26:00	-2.231
19.10.2018 20:26:15	-2.109
19.10.2018 20:26:30	-2.028
19.10.2018 20:26:45	-2.001
19.10.2018 20:27:00	-1.906
19.10.2018 20:27:15	-1.825
19.10.2018 20:27:30	-1.825
19.10.2018 20:27:45	-1.825
19.10.2018 20:28:00	-1.825
19.10.2018 20:28:15	-1.825
19.10.2018 20:28:30	-1.825
19.10.2018 20:28:45	-1.825
19.10.2018 20:29:00	-1.825
19.10.2018 20:29:15	-1.825
19.10.2018 20:29:30	-1.825
19.10.2018 20:29:45	-1.825
19.10.2018 20:30:00	-1.825
19.10.2018 20:30:15	-1.825
19.10.2018 20:30:30	-1.825
19.10.2018 20:30:45	-1.825
19.10.2018 20:31:00	-1.825
19.10.2018 20:31:15	-1.825
19.10.2018 20:31:30	-1.825
19.10.2018 20:31:45	-1.825
19.10.2018 20:32:00	-1.825
19.10.2018 20:32:15	-1.825
19.10.2018 20:32:30	-1.825
19.10.2018 20:32:45	-1.825
19.10.2018 20:33:00	-1.825
19.10.2018 20:33:15	-1.825
19.10.2018 20:33:30	-1.825
19.10.2018 20:33:45	-1.974
19.10.2018 20:34:00	-2.028
19.10.2018 20:34:15	-2.109
19.10.2018 20:34:30	-2.177
19.10.2018 20:34:45	-2.231
19.10.2018 20:35:00	-2.231
19.10.2018 20:35:15	-2.231
19.10.2018 20:35:30	-2.231
19.10.2018 20:35:45	-2.231
19.10.2018 20:36:00	-2.231
19.10.2018 20:36:15	-2.231
19.10.2018 20:36:30	-2.231
19.10.2018 20:36:45	-2.231
19.10.2018 20:37:00	-2.231
19.10.2018 20:37:15	-2.231
19.10.2018 20:37:30	-2.231
19.10.2018 20:37:45	-2.231
19.10.2018 20:38:00	-2.231
19.10.2018 20:38:15	-2.163
19.10.2018 20:38:30	-2.015
19.10.2018 20:38:45	-1.825
19.10.2018 20:39:00	-1.825
19.10.2018 20:39:15	-1.825
19.10.2018 20:39:30	-1.825
19.10.2018 20:39:45	-1.825
19.10.2018 20:40:00	-1.825
19.10.2018 20:40:15	-1.825
19.10.2018 20:40:30	-1.825
19.10.2018 20:40:45	-1.825
19.10.2018 20:41:00	-1.825
19.10.2018 20:41:15	-1.825
19.10.2018 20:41:30	-1.825
19.10.2018 20:41:45	-1.825
19.10.2018 20:42:00	-1.825
19.10.2018 20:42:15	-1.825
19.10.2018 20:42:30	-1.825
19.10.2018 20:42:45	-1.825
19.10.2018 20:43:00	-1.934
19.10.2018 20:43:15	-2.096
19.10.2018 20:43:30	-2.231
19.10.2018 20:43:45	-2.231
19.10.2018 20:44:00	-2.231
19.10.2018 20:44:15	-2.231
19.10.2018 20:44:30	-2.231
19.10.2018 20:44:45	-2.231
19.10.2018 20:45:00	-2.231
19.10.2018 20:45:15	-2.231
19.10.2018 20:45:30	-2.231
19.10.2018 20:45:45	-2.231
19.10.2018 20:46:00	-2.231
19.10.2018 20:46:15	-2.231
19.10.2018 20:46:30	-2.312
19.10.2018 20:46:45	-2.474
19.10.2018 20:47:00	-2.637
19.10.2018 20:47:15	-2.637
19.10.2018 20:47:30	-2.637
19.10.2018 20:47:45	-2.637
19.10.2018 20:48:00	-2.637
19.10.2018 20:48:15	-2.637
19.10.2018 20:48:30	-2.637
19.10.2018 20:48:45	-2.637
19.10.2018 20:49:00	-2.569
